,10MI,2|AUC-0.5|,AUC,MI,U1,avai,feature,i,miss,n_neg,n_pos,p,tl,p_corr,reject
126,0.028359591359967684,0.07025528623001542,0.4648723568849923,0.0028359591359967684,7643766.0,0.22694124897288415,alt_in_blood_p0.9,3.0,0.7730587510271159,11872.0,1385.0,1.8100627468136304e-05,1.0,4.2316331783615955e-05,True
127,0.0,0.03551668527477991,0.51775834263739,0.0,2212034.5,0.10560462886880306,bicarbonat_in_blood_p0.1,3.0,0.8943953711311969,5374.0,795.0,0.10549127141325858,1.0,0.13721796958265967,False
128,0.0,0.05939241584802679,0.5296962079240134,0.0,2263037.0,0.10560462886880306,bicarbonat_in_blood_p0.5,3.0,0.8943953711311969,5374.0,795.0,0.006787938841210574,1.0,0.010773517610361737,True
129,0.03283793853513295,0.07882911666467707,0.5394145583323385,0.003283793853513295,2304557.0,0.10560462886880306,bicarbonat_in_blood_p0.9,3.0,0.8943953711311969,5374.0,795.0,0.00032697671295751625,1.0,0.0006501950728925323,True
130,0.0,0.0993761604660982,0.4503119197669509,0.0,27178117.5,0.45283826348945494,haemoglobin_in_blood_p0.1,3.0,0.547161736510545,23931.0,2522.0,2.0027848998730096e-16,1.0,1.7324089383901533e-15,True
131,0.013753767471027523,0.09143396702474416,0.4542830164876279,0.0013753767471027523,27417789.0,0.45283826348945494,haemoglobin_in_blood_p0.5,3.0,0.547161736510545,23931.0,2522.0,3.879607608195847e-14,1.0,2.3143866076478677e-13,True
132,0.0,0.08103654204622324,0.4594817289768884,0.0,27731552.0,0.45283826348945494,haemoglobin_in_blood_p0.9,3.0,0.547161736510545,23931.0,2522.0,2.0196000871017624e-11,1.0,9.705300418572359e-11,True
133,0.09469860638241734,0.13833621222783787,0.43083189388608106,0.009469860638241734,1939488.0,0.10880580662832101,hematocrit_from_blood_p0.1,3.0,0.8911941933716789,5544.0,812.0,1.8154356097598155e-10,1.0,7.13796273837382e-10,True
134,0.043182040435969515,0.13929828723547932,0.43035085638226034,0.0043182040435969515,1937322.5,0.10880580662832101,hematocrit_from_blood_p0.5,3.0,0.8911941933716789,5544.0,812.0,1.3578384804731307e-10,1.0,5.729416027362235e-10,True
135,0.04580366741868236,0.13985940509955286,0.43007029745022357,0.004580366741868236,1936059.5,0.10880580662832101,hematocrit_from_blood_p0.9,3.0,0.8911941933716789,5544.0,812.0,1.1453593294287153e-10,1.0,4.953679099779194e-10,True
136,0.014927755187947866,0.09094168198109265,0.5454708409905463,0.0014927755187947866,11157371.5,0.2550499863051219,urea_nitrogen_in_blood_p0.1,3.0,0.7449500136948781,13369.0,1530.0,5.300041804132602e-09,1.0,1.7978573178724317e-08,True
137,0.013805547153313835,0.10696861385988554,0.5534843069299428,0.0013805547153313835,11321283.5,0.2550499863051219,urea_nitrogen_in_blood_p0.5,3.0,0.7449500136948781,13369.0,1530.0,6.573849843271853e-12,1.0,3.4462909784425174e-11,True
138,0.02520069838231498,0.11860219989958232,0.5593010999497912,0.002520069838231498,11440263.5,0.2550499863051219,urea_nitrogen_in_blood_p0.9,3.0,0.7449500136948781,13369.0,1530.0,2.6800786745422883e-14,1.0,1.6559057524850566e-13,True
139,0.01856490519803078,0.022594369402378245,0.4887028152988109,0.0018564905198030779,57180041.5,0.6715797041906327,heart_rate_p0.1,3.0,0.32842029580936727,35979.0,3252.0,0.03258025133395531,1.0,0.04736456706532999,True
140,0.014402130343944552,0.015307335388037413,0.4923463323059813,0.0014402130343944552,57606346.5,0.6715797041906327,heart_rate_p0.5,3.0,0.32842029580936727,35979.0,3252.0,0.14759648337724765,1.0,0.18369922031844493,False
141,0.0,0.008239952532102635,0.4958800237339487,0.0,58019801.5,0.6715797041906327,heart_rate_p0.9,3.0,0.32842029580936727,35979.0,3252.0,0.43573202525137045,1.0,0.4959318445295203,False
142,0.014838052908849875,0.0005057873892339027,0.49974710630538305,0.0014838052908849875,58472264.5,0.6715797041906327,heart_rate_std,3.0,0.32842029580936727,35979.0,3252.0,0.961280921227828,1.0,0.961280921227828,False
143,0.0391752026635217,0.15522071470530296,0.4223896426473485,0.00391752026635217,45076057.5,0.6396192823883867,spo2_p0.1,3.0,0.3603807176116133,34248.0,3116.0,1.852009892741626e-47,1.0,2.669980928702511e-46,True
144,0.04009410063122276,0.1359601426459992,0.4320199286770004,0.004009410063122276,46103770.5,0.6396192823883867,spo2_p0.5,3.0,0.3603807176116133,34248.0,3116.0,1.568500679177118e-37,1.0,2.0873124422895494e-36,True
145,0.023538336111030844,0.11168334858117146,0.44415832570941427,0.0023538336111030844,47399141.0,0.6396192823883867,spo2_p0.9,3.0,0.3603807176116133,34248.0,3116.0,2.3668889098683085e-26,1.0,2.9247984386229814e-25,True
146,0.009527501580230968,0.07604630605004825,0.5380231530250241,0.0009527501580230968,57416092.0,0.6396192823883867,spo2_std,3.0,0.3603807176116133,34248.0,3116.0,5.059351235804146e-16,1.0,3.646949015808822e-15,True
147,0.0023837866338616287,0.04305418582233422,0.4784729070888329,0.00023837866338616287,25810742.5,0.41858394960284856,puls_p0.1,3.0,0.5814160503971515,22000.0,2452.0,0.00046074588268880565,1.0,0.0008759234912655316,True
148,0.0,0.035111374759009384,0.4824443126204953,0.0,26024976.0,0.41858394960284856,puls_p0.5,3.0,0.5814160503971515,22000.0,2452.0,0.0042807661290986156,1.0,0.007053071812705338,True
149,0.013924427993823318,0.02546904196944977,0.4872654790152751,0.0013924427993823318,26285049.0,0.41858394960284856,puls_p0.9,3.0,0.5814160503971515,22000.0,2452.0,0.03826711430152598,1.0,0.05426402273904914,False
150,0.023989380442217545,0.024343263384250302,0.48782836830787485,0.0023989380442217545,26315413.5,0.41858394960284856,puls_std,3.0,0.5814160503971515,22000.0,2452.0,0.04449231114656464,1.0,0.062073950228674867,False
151,0.0,0.04142089431740403,0.479289552841298,0.0,34366112.5,0.5263797589701452,bp_diastolic_p0.1,3.0,0.4736202410298548,28207.0,2542.0,0.0005311717696906023,1.0,0.000998833871266024,True
152,0.0,0.03384358085332784,0.4830782095733361,0.0,34637767.5,0.5263797589701452,bp_diastolic_p0.5,3.0,0.4736202410298548,28207.0,2542.0,0.004638573222976005,1.0,0.0075705015808948005,True
153,0.0,0.012453593818900432,0.4937732030905498,0.0,35404622.0,0.5263797589701452,bp_diastolic_p0.9,3.0,0.4736202410298548,28207.0,2542.0,0.29757544614522347,1.0,0.3478415688048896,False
154,0.004273409984056897,0.06822016332960246,0.5341100816648012,0.00042734099840568973,1546120.5,0.12260339632977267,respiratory_rate_p0.1,3.0,0.8773966036702273,6732.0,430.0,0.0175035900345864,1.0,0.026104492034340062,True
155,0.0,0.09587634208017248,0.5479381710400862,0.0,1586149.5,0.12260339632977267,respiratory_rate_p0.5,3.0,0.8773966036702273,6732.0,430.0,0.0008255529075744372,1.0,0.0015033752948460802,True
156,0.048047106773068116,0.15934550705412542,0.5796727535270627,0.0048047106773068116,1678013.5,0.12260339632977267,respiratory_rate_p0.9,3.0,0.8773966036702273,6732.0,430.0,2.8713973328732914e-08,1.0,8.714942782229463e-08,True
157,0.0,0.06563756580856439,0.5328187829042822,0.0,1542382.5,0.12260339632977267,respiratory_rate_std,3.0,0.8773966036702273,6732.0,430.0,0.020057872834875406,1.0,0.02965822222592688,True
158,0.0001497798717831067,0.029894835925067698,0.5149474179625338,1.497798717831067e-05,35088859.5,0.512633525061627,nibp_mean_p0.1,3.0,0.48736647493837304,27465.0,2481.0,0.013510486807345087,1.0,0.020684196616554868,True
159,0.009723078472760882,0.03992987153852989,0.519964935769265,0.0009723078472760882,35430756.5,0.512633525061627,nibp_mean_p0.5,3.0,0.48736647493837304,27465.0,2481.0,0.0009684849238714925,1.0,0.0017096723656098794,True
160,0.0,0.05390064801979855,0.5269503240098993,0.0,35906745.5,0.512633525061627,nibp_mean_p0.9,3.0,0.48736647493837304,27465.0,2481.0,8.44893799683923e-06,1.0,2.0880946763616954e-05,True
161,0.0,0.013805530075176042,0.506902765037588,0.0,34540691.5,0.512633525061627,nibp_mean_std,3.0,0.48736647493837304,27465.0,2481.0,0.23187982323157275,1.0,0.28052593999344116,False
162,0.0,0.04917612836791352,0.5245880641839568,0.0,36107088.0,0.5151328403177212,nibp_systolic_p0.1,3.0,0.4848671596822788,27598.0,2494.0,4.629676416317225e-05,1.0,0.00010131005177163947,True
163,0.023477532250837374,0.06669889901137038,0.5333494495056852,0.0023477532250837374,36710129.0,0.5151328403177212,nibp_systolic_p0.5,3.0,0.4848671596822788,27598.0,2494.0,3.288398351733198e-08,1.0,9.80849853189385e-08,True
164,0.02111994825001684,0.0772518876087449,0.5386259438043725,0.002111994825001684,37073307.0,0.5151328403177212,nibp_systolic_p0.9,3.0,0.4848671596822788,27598.0,2494.0,1.5611480413544498e-10,1.0,6.280897933821391e-10,True
165,0.003469732734378006,0.023716401935846898,0.5118582009679234,0.0003469732734378006,35230899.0,0.5151328403177212,nibp_systolic_std,3.0,0.4848671596822788,27598.0,2494.0,0.040848093691916686,1.0,0.057453009826842164,False
166,0.0,0.028921511334600192,0.4855392443326999,0.0,34638225.0,0.5253184059161874,nibp_diastolic_p0.1,3.0,0.4746815940838126,28153.0,2534.0,0.01571936557836225,1.0,0.023647393435275384,True
167,0.003325678061756321,0.02181677181662467,0.48909161409168767,0.0003325678061756321,34891650.0,0.5253184059161874,nibp_diastolic_p0.5,3.0,0.4746815940838126,28153.0,2534.0,0.06841435350890564,1.0,0.09174948183752461,False
168,0.016800275640727058,0.005031798422707179,0.4974841007886464,0.0016800275640727058,35490367.5,0.5253184059161874,nibp_diastolic_p0.9,3.0,0.4746815940838126,28153.0,2534.0,0.6743182937704062,1.0,0.7070125140744259,False
169,0.0,0.019639484897203463,0.5098197424486017,0.0,36370388.5,0.5253184059161874,nibp_diastolic_std,3.0,0.4746815940838126,28153.0,2534.0,0.08649469962280637,1.0,0.11422582469271375,False
170,0.0,0.039775468605495856,0.5198877343027479,0.0,36060021.0,0.5165365653245686,bp_systolic_p0.1,3.0,0.4834634346754314,27667.0,2507.0,0.0009563471789279809,1.0,0.0017056501232426875,True
171,0.0024860080521871275,0.06012616367524015,0.5300630818376201,0.00024860080521871275,36765795.0,0.5165365653245686,bp_systolic_p0.5,3.0,0.4834634346754314,27667.0,2507.0,5.93672796922061e-07,1.0,1.656538610766396e-06,True
172,0.013362215800314381,0.08124672754578288,0.5406233637728914,0.001336221580031438,37498268.5,0.5165365653245686,bp_systolic_p0.9,3.0,0.4834634346754314,27667.0,2507.0,1.509771274408786e-11,1.0,7.682071484491764e-11,True
0,0.014343861492791543,0.046489531398018924,0.5232447656990095,0.0014343861492791543,119875740.0,0.913619556285949,respiratory_rate_meas_p0.1,3.0,0.08638044371405096,48662.0,4708.0,1.196761891502648e-07,2.0,4.3050184708220256e-07,True
1,0.016495826674371994,0.032610189014877555,0.5163050945074388,0.0016495826674371994,118285856.5,0.913619556285949,respiratory_rate_meas_p0.5,3.0,0.08638044371405096,48662.0,4708.0,0.0001545060359133138,2.0,0.0003671290211151218,True
2,0.012962604562543056,0.04382016805396338,0.5219100840269817,0.0012962604562543056,119569963.5,0.913619556285949,respiratory_rate_meas_p0.9,3.0,0.08638044371405096,48662.0,4708.0,5.026407862671974e-07,2.0,1.6272995455400515e-06,True
3,0.02321869690554701,0.04613637018425032,0.47693181490787484,0.002321869690554701,101806986.0,0.8850143796220213,amount_propofol_p0.1,3.0,0.11498562037797866,47174.0,4525.0,2.72923767680741e-07,2.0,8.947753902444546e-07,True
4,0.01873578752510152,0.01607820301800289,0.49196089849099855,0.0018735787525101522,105015129.5,0.8850143796220213,amount_propofol_p0.5,3.0,0.11498562037797866,47174.0,4525.0,0.07268707298254222,2.0,0.09556320762679409,False
5,0.05313959562049497,0.020873095419402965,0.5104365477097015,0.005313959562049497,108958985.0,0.8850143796220213,amount_propofol_p0.9,3.0,0.11498562037797866,47174.0,4525.0,0.019999793706776094,2.0,0.03083301529794648,True
6,0.02876769258956413,0.06387625733531,0.531938128667655,0.002876769258956413,113548763.0,0.8850143796220213,amount_propofol_sum,3.0,0.11498562037797866,47174.0,4525.0,1.0308669949302166e-12,2.0,5.562386493477628e-12,True
7,0.02990006244703247,0.08775712355673582,0.5438785617783679,0.002990006244703247,2057919.0,0.1133079978088195,amount_ephedrin_p0.1,3.0,0.8866920021911805,5987.0,632.0,5.1278799035615816e-05,2.0,0.0001383459265648385,True
8,0.017159462230407208,0.09260676613675622,0.5463033830683781,0.0017159462230407208,2067094.0,0.1133079978088195,amount_ephedrin_p0.5,3.0,0.8866920021911805,5987.0,632.0,1.422700002571416e-05,2.0,4.187264780295418e-05,True
9,0.00010632350395667345,0.08543458083230959,0.5427172904161548,1.0632350395667345e-05,2053525.0,0.1133079978088195,amount_ephedrin_p0.9,3.0,0.8866920021911805,5987.0,632.0,0.00013550149587080877,2.0,0.000324952661393884,True
10,0.0,0.004209806902296664,0.5021049034511483,0.0,1899856.5,0.1133079978088195,amount_ephedrin_sum,3.0,0.8866920021911805,5987.0,632.0,0.8601420397640369,2.0,0.8791114596717983,False
11,0.027609141046212038,0.05054043848378176,0.4747297807581091,0.002760914104621204,1873222.0,0.14117707477403452,amount_mivacurium_p0.1,3.0,0.8588229252259655,7737.0,510.0,0.053566342162518106,2.0,0.07225876364631349,False
12,3.9098597672815316e-05,0.044096739122170825,0.4779516304389146,3.909859767281532e-06,1885935.0,0.14117707477403452,amount_mivacurium_p0.5,3.0,0.8588229252259655,7737.0,510.0,0.09194447954446537,2.0,0.11966643317596247,False
13,0.0,0.0275551399311178,0.4862224300344411,0.0,1918570.5,0.14117707477403452,amount_mivacurium_p0.9,3.0,0.8588229252259655,7737.0,510.0,0.29249077244012156,2.0,0.33819245563389055,False
14,0.02305369237379118,0.0042183346131525745,0.5021091673065763,0.002305369237379118,1981257.5,0.14117707477403452,amount_mivacurium_sum,3.0,0.8588229252259655,7737.0,510.0,0.8720409795896062,2.0,0.8857200537792471,False
15,0.0,0.03784209825453311,0.5189210491272666,0.0,23194114.5,0.4055566967953985,amount_cafedrin_and_theodrenalin_p0.1,3.0,0.5944433032046015,21624.0,2067.0,0.002761674124959488,2.0,0.005145853225643938,True
16,0.014998394338570087,0.024766466544993593,0.5123832332724968,0.0014998394338570087,22901895.0,0.4055566967953985,amount_cafedrin_and_theodrenalin_p0.5,3.0,0.5944433032046015,21624.0,2067.0,0.03463553287025446,2.0,0.04983668340775503,True
17,0.013317444639131537,0.01887660523767165,0.5094383026188358,0.0013317444639131537,22770266.0,0.4055566967953985,amount_cafedrin_and_theodrenalin_p0.9,3.0,0.5944433032046015,21624.0,2067.0,0.13774115907415907,2.0,0.17069358947467558,False
18,0.0,0.007236333296999686,0.49638183335150016,0.0,22186683.5,0.4055566967953985,amount_cafedrin_and_theodrenalin_sum,3.0,0.5944433032046015,21624.0,2067.0,0.5801028061731544,2.0,0.628646974053753,False
19,0.0,0.011867405226744787,0.4940662973866276,0.0,4460350.0,0.1643043001917283,amount_clonidin_p0.1,3.0,0.8356956998082717,8541.0,1057.0,0.517227702638038,2.0,0.5652404007732145,False
20,0.0,0.0036380807495749456,0.4981809596252125,0.0,4497496.5,0.1643043001917283,amount_clonidin_p0.5,3.0,0.8356956998082717,8541.0,1057.0,0.8422886041174289,2.0,0.8691344560414904,False
21,0.05434371468052257,0.005283989952410417,0.5026419949762052,0.005434371468052257,4537770.0,0.1643043001917283,amount_clonidin_p0.9,3.0,0.8356956998082717,8541.0,1057.0,0.7731631346211583,2.0,0.8074566607535484,False
22,0.0223595265340637,0.05462327244056353,0.5273116362202818,0.00223595265340637,4760483.5,0.1643043001917283,amount_clonidin_sum,3.0,0.8356956998082717,8541.0,1057.0,0.003161873715164104,2.0,0.005807980795939737,True
23,0.01255315328798412,0.06693113391910044,0.4665344330404498,0.001255315328798412,16631263.0,0.3153759244042728,rate_norepinephrin_p0.1,3.0,0.6846240755957271,16226.0,2197.0,2.3039420963726625e-07,2.0,7.956280039473595e-07,True
24,0.0,0.019831285010918576,0.4900843574945407,0.0,17470783.0,0.3153759244042728,rate_norepinephrin_p0.5,3.0,0.6846240755957271,16226.0,2197.0,0.12949215848484266,2.0,0.16280810217269054,False
25,0.0,0.03096549136034299,0.5154827456801715,0.0,18376198.0,0.3153759244042728,rate_norepinephrin_p0.9,3.0,0.6846240755957271,16226.0,2197.0,0.018250655085531444,2.0,0.028647997982743298,True
26,0.0,0.04616820822772727,0.47691589588613637,0.0,41611468.0,0.5329533004656258,amount_fentanyl_p0.1,3.0,0.46704669953437417,28019.0,3114.0,1.8762208444129955e-05,2.0,5.4600134685726506e-05,True
27,0.0,0.015725726805759788,0.4921371365971201,0.0,42939539.0,0.5329533004656258,amount_fentanyl_p0.5,3.0,0.46704669953437417,28019.0,3114.0,0.13878782249696375,2.0,0.1711716477462553,False
28,0.011628874614828533,0.03032633397701523,0.5151631669885076,0.0011628874614828533,44948587.0,0.5329533004656258,amount_fentanyl_p0.9,3.0,0.46704669953437417,28019.0,3114.0,0.005257707778309695,2.0,0.009263580371307558,True
29,0.02219547173722969,0.08834921472568058,0.5441746073628403,0.002219547173722969,47479869.0,0.5329533004656258,amount_fentanyl_sum,3.0,0.46704669953437417,28019.0,3114.0,3.7604688190629696e-16,2.0,2.6323281733440787e-15,True
30,0.015406012826768567,0.011730215752655315,0.5058651078763277,0.0015406012826768567,19687019.5,0.3489797315803889,rate_propofol_p0.1,3.0,0.6510202684196111,18254.0,2132.0,0.37465286288119637,2.0,0.4200653311092202,False
31,0.013914721917833717,0.05312164225847038,0.5265608211292352,0.0013914721917833717,20492445.5,0.3489797315803889,rate_propofol_p0.5,3.0,0.6510202684196111,18254.0,2132.0,5.8153990335524155e-05,2.0,0.00015527714945258512,True
32,0.012538780457593823,0.054174355575719035,0.5270871777878595,0.0012538780457593823,20512930.0,0.3489797315803889,rate_propofol_p0.9,3.0,0.6510202684196111,18254.0,2132.0,4.1355399194252605e-05,2.0,0.00011394732331182367,True
33,0.0,0.01958468693687987,0.5097923434684399,0.0,3856575.0,0.15120857299370036,amount_parecoxib_p0.1,3.0,0.8487914270062996,7872.0,961.0,0.014655923237529327,2.0,0.0240245830286082,True
34,0.025707224068864942,0.01931660998451812,0.5096583049922591,0.0025707224068864942,3855561.0,0.15120857299370036,amount_parecoxib_p0.5,3.0,0.8487914270062996,7872.0,961.0,0.016067986325390887,2.0,0.02563446124135314,True
35,0.0006651024889059443,0.01930484526619458,0.5096524226330973,6.651024889059443e-05,3855516.5,0.15120857299370036,amount_parecoxib_p0.9,3.0,0.8487914270062996,7872.0,961.0,0.01613288487390178,2.0,0.02563446124135314,True
36,0.03944748778883955,0.023434129209918497,0.5117170646049592,0.003944748778883955,3871135.5,0.15120857299370036,amount_parecoxib_sum,3.0,0.8487914270062996,7872.0,961.0,0.031385407313260276,2.0,0.045925539514883686,True
37,0.012105283171521819,0.019793554728224194,0.5098967773641121,0.001210528317152182,19622374.0,0.40095179402903314,amount_dexamethason_p0.1,3.0,0.5990482059709669,21644.0,1778.0,0.0016221081418088296,2.0,0.0033042569329561405,True
38,0.002832792615587998,0.019645307573478155,0.5098226537867391,0.0002832792615587998,19619521.5,0.40095179402903314,amount_dexamethason_p0.5,3.0,0.5990482059709669,21644.0,1778.0,0.0017635781489882141,2.0,0.0034867690121217366,True
39,0.026942551922959357,0.019600118826396118,0.5098000594131981,0.0026942551922959357,19618652.0,0.40095179402903314,amount_dexamethason_p0.9,3.0,0.5990482059709669,21644.0,1778.0,0.001812663909091519,2.0,0.0035299244545466423,True
40,0.001356641442085138,0.03495904376765324,0.5174795218838266,0.0001356641442085138,19914181.0,0.40095179402903314,amount_dexamethason_sum,3.0,0.5990482059709669,21644.0,1778.0,7.166705821701003e-05,2.0,0.00018561768078205598,True
41,0.013213787012851252,0.059315235825870616,0.5296576179129353,0.0013213787012851252,13016738.5,0.28959531635168445,rate_remifentanil_p0.1,3.0,0.7104046836483155,15312.0,1605.0,8.996736409562682e-05,2.0,0.00022844654216438575,True
42,0.02444411269056257,0.08281872056042205,0.541409360280211,0.002444411269056257,13305546.5,0.28959531635168445,rate_remifentanil_p0.5,3.0,0.7104046836483155,15312.0,1605.0,4.563631872265683e-08,2.0,1.6647614857983264e-07,True
43,0.001748707616282541,0.0855626031504213,0.5427813015752107,0.0001748707616282541,13339263.0,0.28959531635168445,rate_remifentanil_p0.9,3.0,0.7104046836483155,15312.0,1605.0,1.6182190215969423e-08,2.0,5.987410379908686e-08,True
44,0.05216434699387262,0.041398292985980856,0.5206991464929904,0.005216434699387262,19946731.5,0.3323575732675979,amount_norepinephrin_p0.1,3.0,0.6676424267324021,17186.0,2229.0,0.0014449526592515347,2.0,0.0029701804662392657,True
45,0.03906975614996089,0.08267684470081837,0.5413384223504092,0.003906975614996089,20737372.5,0.3323575732675979,amount_norepinephrin_p0.5,3.0,0.6676424267324021,17186.0,2229.0,1.9976183248675786e-10,2.0,8.920399071391429e-10,True
46,0.04417117955462624,0.09165699626032375,0.5458284981301619,0.004417117955462624,20909376.5,0.3323575732675979,amount_norepinephrin_p0.9,3.0,0.6676424267324021,17186.0,2229.0,1.767520607837437e-12,2.0,9.342608927140738e-12,True
47,0.013791609161561968,0.11190368677291507,0.5559518433864575,0.0013791609161561968,21297177.5,0.3323575732675979,amount_norepinephrin_sum,3.0,0.6676424267324021,17186.0,2229.0,7.348331791635035e-18,2.0,5.597699805980806e-17,True
48,0.009098719803553035,0.013568345140005489,0.49321582742999726,0.0009098719803553035,55039421.5,0.650232812927965,amount_metamizol_p0.1,3.0,0.349767187072035,34775.0,3209.0,0.1767359663485858,2.0,0.2129051873687615,False
49,0.04174276366434748,0.013792015133569091,0.49310399243321545,0.004174276366434748,55026941.5,0.650232812927965,amount_metamizol_p0.5,3.0,0.349767187072035,34775.0,3209.0,0.1697122112780285,2.0,0.20539935850938962,False
50,0.03696425710914664,0.013911655281168,0.493044172359416,0.0036964257109146637,55020266.0,0.650232812927965,amount_metamizol_p0.9,3.0,0.349767187072035,34775.0,3209.0,0.16603611367826798,2.0,0.20189367813460754,False
51,0.016718166023559355,0.021866752813069157,0.5109333764065346,0.0016718166023559355,57016575.5,0.650232812927965,amount_metamizol_sum,3.0,0.349767187072035,34775.0,3209.0,0.03196386807640782,2.0,0.046509223774099016,True
52,0.01745544113831654,0.04256097467304365,0.4787195126634782,0.001745544113831654,2991591.0,0.14564502875924404,amount_ampicillin_sulbactam_p0.1,3.0,0.854354971240756,7696.0,812.0,0.0012024171700475794,2.0,0.002511500379373573,True
53,0.028154768110317807,0.00025987525987525295,0.4998700623700624,0.0028154768110317807,3123764.0,0.14564502875924404,amount_ampicillin_sulbactam_p0.5,3.0,0.854354971240756,7696.0,812.0,0.8621401959715705,2.0,0.8791114596717983,False
54,0.043614700380127935,0.04204122415329303,0.5210206120766465,0.0043614700380127935,3255937.0,0.14564502875924404,amount_ampicillin_sulbactam_p0.9,3.0,0.854354971240756,7696.0,812.0,0.0013801997454010273,2.0,0.0028597738724709288,True
55,0.02155829094866446,0.04435081751892089,0.5221754087594604,0.002155829094866446,3263153.5,0.14564502875924404,amount_ampicillin_sulbactam_sum,3.0,0.854354971240756,7696.0,812.0,0.0007511156632945268,2.0,0.0015945816130596923,True
56,0.025694793282533546,0.010809095666632462,0.5054045478333162,0.0025694793282533546,22700875.0,0.4321932347302109,amount_ondansetron_p0.1,3.0,0.5678067652697891,23321.0,1926.0,0.015722223727927087,2.0,0.02535141091767653,True
57,0.012137072633833235,0.010805288580884476,0.5054026442904422,0.0012137072633833235,22700789.5,0.4321932347302109,amount_ondansetron_p0.5,3.0,0.5678067652697891,23321.0,1926.0,0.015758985165042167,2.0,0.02535141091767653,True
58,0.020163195423306135,0.010805310844543836,0.5054026554222719,0.0020163195423306135,22700790.0,0.4321932347302109,amount_ondansetron_p0.9,3.0,0.5678067652697891,23321.0,1926.0,0.015758770149721595,2.0,0.02535141091767653,True
59,0.040160739442631765,0.02152426095448856,0.5107621304772443,0.0040160739442631765,22941517.5,0.4321932347302109,amount_ondansetron_sum,3.0,0.5678067652697891,23321.0,1926.0,0.007040445952853946,2.0,0.012238090616034713,True
60,0.02855318218047076,0.05471749011939964,0.5273587450596998,0.002855318218047076,11150718.0,0.2675636811832375,amount_piritramid_p0.1,3.0,0.7324363188167625,14134.0,1496.0,0.00041716368819136285,2.0,0.0009395251760135912,True
61,0.02270082756811176,0.05988139495992906,0.5299406974799645,0.002270082756811176,11205312.0,0.2675636811832375,amount_piritramid_p0.5,3.0,0.7324363188167625,14134.0,1496.0,0.0001107464081654746,2.0,0.00027059735580054644,True
62,0.025063776812148664,0.06826084595949089,0.5341304229797454,0.0025063776812148664,11293901.5,0.2675636811832375,amount_piritramid_p0.9,3.0,0.7324363188167625,14134.0,1496.0,1.0716280038059411e-05,2.0,3.265313564538103e-05,True
63,0.0384511139163668,0.05731481299313135,0.5286574064965657,0.0038451113916366797,11178177.5,0.2675636811832375,amount_piritramid_sum,3.0,0.7324363188167625,14134.0,1496.0,0.0002315641063623553,2.0,0.000540316248178829,True
64,0.030249171306926392,0.0008553185634518901,0.49957234071827405,0.0030249171306926392,9912379.5,0.2905539578197754,amount_cefuroxim_p0.1,3.0,0.7094460421802247,15710.0,1263.0,0.3084032297870761,2.0,0.3488053996281778,False
65,0.0,0.0008553185634518901,0.49957234071827405,0.0,9912379.5,0.2905539578197754,amount_cefuroxim_p0.5,3.0,0.7094460421802247,15710.0,1263.0,0.3084032297870761,2.0,0.3488053996281778,False
66,0.013121289235791256,0.0008553185634518901,0.49957234071827405,0.0013121289235791256,9912379.5,0.2905539578197754,amount_cefuroxim_p0.9,3.0,0.7094460421802247,15710.0,1263.0,0.3084032297870761,2.0,0.3488053996281778,False
67,0.03901642735697042,0.03995866287869054,0.5199793314393453,0.003901642735697042,10317289.5,0.2905539578197754,amount_cefuroxim_sum,3.0,0.7094460421802247,15710.0,1263.0,0.0001106789686531377,2.0,0.00027059735580054644,True
68,0.04347206369426093,0.004677939362218941,0.49766103031889053,0.004347206369426093,72673069.5,0.7159682278827718,volume_water-full_electrolyte_solution_p0.1,3.0,0.2840317721172282,37979.0,3845.0,0.001840894361183311,2.0,0.0035581465637796834,True
69,0.030288112225480557,0.0035866443336987075,0.49820667783315065,0.0030288112225480557,72752750.0,0.7159682278827718,volume_water-full_electrolyte_solution_p0.5,3.0,0.2840317721172282,37979.0,3845.0,0.009992413768298083,2.0,0.01691526252280525,True
70,0.026238647591119157,0.0031020222625939287,0.49844898886870304,0.0026238647591119157,72788134.5,0.7159682278827718,volume_water-full_electrolyte_solution_p0.9,3.0,0.2840317721172282,37979.0,3845.0,0.05122468438991225,2.0,0.06982733293151196,False
71,0.0277285023455609,0.1231724423986138,0.5615862211993069,0.00277285023455609,82008017.5,0.7159682278827718,volume_water-full_electrolyte_solution_sum,3.0,0.2840317721172282,37979.0,3845.0,1.1976541480251542e-41,2.0,2.5849368694876247e-40,True
72,0.002335826261661289,0.0025288154353130254,0.4987355922823435,0.0002335826261661289,2478279.5,0.11219528896192824,amount_cefazolin_p0.1,3.0,0.8878047110380718,5679.0,875.0,0.6360043291891957,2.0,0.6806823192562053,False
73,0.008492226458645113,0.0035587754383317183,0.49822061228083414,0.0008492226458645113,2475720.5,0.11219528896192824,amount_cefazolin_p0.5,3.0,0.8878047110380718,5679.0,875.0,0.49951670086529165,2.0,0.5498957104070544,False
74,0.007713292987956422,0.0036189469977108146,0.4981905265011446,0.0007713292987956422,2475571.0,0.11219528896192824,amount_cefazolin_p0.9,3.0,0.8878047110380718,5679.0,875.0,0.5010632728033392,2.0,0.5498957104070544,False
